InstrumentName,Date,Yield
US_TREASURY_5_YR,2021-06-03,0.84
US_TREASURY_5_YR,2021-06-04,0.78
US_TREASURY_5_YR,2021-06-07,0.79
US_TREASURY_5_YR,2021-06-08,0.77
US_TREASURY_5_YR,2021-06-09,0.75
US_TREASURY_5_YR,2021-06-10,0.73
US_TREASURY_5_YR,2021-06-11,0.76
US_TREASURY_5_YR,2021-06-14,0.8
US_TREASURY_5_YR,2021-06-15,0.79
US_TREASURY_5_YR,2021-06-16,0.89
US_TREASURY_5_YR,2021-06-17,0.9
US_TREASURY_5_YR,2021-06-18,0.89
US_TREASURY_5_YR,2021-06-21,0.9
US_TREASURY_5_YR,2021-06-22,0.87
US_TREASURY_5_YR,2021-06-23,0.9
US_TREASURY_5_YR,2021-06-24,0.9
US_TREASURY_5_YR,2021-06-25,0.92
US_TREASURY_5_YR,2021-06-28,0.9
US_TREASURY_5_YR,2021-06-29,0.89
US_TREASURY_5_YR,2021-06-30,0.87
US_TREASURY_5_YR,2021-07-01,0.89
US_TREASURY_5_YR,2021-07-02,0.86
US_TREASURY_5_YR,2021-07-06,0.81
US_TREASURY_5_YR,2021-07-07,0.79
US_TREASURY_5_YR,2021-07-08,0.74
US_TREASURY_5_YR,2021-07-09,0.79
US_TREASURY_5_YR,2021-07-12,0.81
US_TREASURY_5_YR,2021-07-13,0.85
US_TREASURY_5_YR,2021-07-14,0.8
US_TREASURY_5_YR,2021-07-15,0.78
US_TREASURY_5_YR,2021-07-16,0.79
US_TREASURY_5_YR,2021-07-19,0.7
US_TREASURY_5_YR,2021-07-20,0.69
US_TREASURY_5_YR,2021-07-21,0.74
US_TREASURY_5_YR,2021-07-22,0.71
US_TREASURY_5_YR,2021-07-23,0.72
US_TREASURY_5_YR,2021-07-26,0.73
US_TREASURY_5_YR,2021-07-27,0.71
US_TREASURY_5_YR,2021-07-28,0.72
US_TREASURY_5_YR,2021-07-29,0.73
US_TREASURY_5_YR,2021-07-30,0.69
US_TREASURY_5_YR,2021-08-02,0.66
US_TREASURY_5_YR,2021-08-03,0.65
US_TREASURY_5_YR,2021-08-04,0.67
US_TREASURY_5_YR,2021-08-05,0.72
US_TREASURY_5_YR,2021-08-06,0.77
US_TREASURY_5_YR,2021-08-09,0.79
US_TREASURY_5_YR,2021-08-10,0.82
US_TREASURY_5_YR,2021-08-11,0.81
US_TREASURY_5_YR,2021-08-12,0.83
US_TREASURY_5_YR,2021-08-13,0.79
US_TREASURY_5_YR,2021-08-16,0.75
US_TREASURY_5_YR,2021-08-17,0.77
US_TREASURY_5_YR,2021-08-18,0.79
US_TREASURY_5_YR,2021-08-19,0.78
US_TREASURY_5_YR,2021-08-20,0.8
US_TREASURY_5_YR,2021-08-23,0.78
US_TREASURY_5_YR,2021-08-24,0.8
US_TREASURY_5_YR,2021-08-25,0.84
US_TREASURY_5_YR,2021-08-26,0.84
US_TREASURY_5_YR,2021-08-27,0.79
US_TREASURY_5_YR,2021-08-30,0.77
US_TREASURY_5_YR,2021-08-31,0.77
US_TREASURY_5_YR,2021-09-01,0.78
US_TREASURY_5_YR,2021-09-02,0.78
US_TREASURY_5_YR,2021-09-03,0.78
US_TREASURY_5_YR,2021-09-07,0.82
US_TREASURY_5_YR,2021-09-08,0.81
US_TREASURY_5_YR,2021-09-09,0.79
US_TREASURY_5_YR,2021-09-10,0.82
US_TREASURY_5_YR,2021-09-13,0.81
US_TREASURY_5_YR,2021-09-14,0.79
US_TREASURY_5_YR,2021-09-15,0.81
US_TREASURY_5_YR,2021-09-16,0.84
US_TREASURY_5_YR,2021-09-17,0.88
US_TREASURY_5_YR,2021-09-20,0.83
US_TREASURY_5_YR,2021-09-21,0.84
US_TREASURY_5_YR,2021-09-22,0.86
US_TREASURY_5_YR,2021-09-23,0.94
US_TREASURY_5_YR,2021-09-24,0.97
US_TREASURY_5_YR,2021-09-27,0.98
US_TREASURY_5_YR,2021-09-28,1.02
US_TREASURY_5_YR,2021-09-29,1.01
US_TREASURY_5_YR,2021-09-30,0.98
US_TREASURY_5_YR,2021-10-01,0.93
US_TREASURY_5_YR,2021-10-04,0.95
US_TREASURY_5_YR,2021-10-05,0.98
US_TREASURY_5_YR,2021-10-06,0.99
US_TREASURY_5_YR,2021-10-07,1.02
US_TREASURY_5_YR,2021-10-08,1.05
US_TREASURY_5_YR,2021-10-12,1.08
US_TREASURY_5_YR,2021-10-13,1.09
US_TREASURY_5_YR,2021-10-14,1.05
US_TREASURY_5_YR,2021-10-15,1.13
US_TREASURY_5_YR,2021-10-18,1.16
US_TREASURY_5_YR,2021-10-19,1.17
US_TREASURY_5_YR,2021-10-20,1.16
US_TREASURY_5_YR,2021-10-21,1.23
US_TREASURY_5_YR,2021-10-22,1.22
US_TREASURY_5_YR,2021-10-25,1.19
US_TREASURY_5_YR,2021-10-26,1.2
US_TREASURY_5_YR,2021-10-27,1.16
US_TREASURY_5_YR,2021-10-28,1.18
US_TREASURY_5_YR,2021-10-29,1.18
US_TREASURY_5_YR,2021-11-01,1.2
US_TREASURY_5_YR,2021-11-02,1.15
US_TREASURY_5_YR,2021-11-03,1.19
US_TREASURY_5_YR,2021-11-04,1.1
US_TREASURY_5_YR,2021-11-05,1.04
US_TREASURY_5_YR,2021-11-08,1.13
US_TREASURY_5_YR,2021-11-09,1.08
US_TREASURY_5_YR,2021-11-10,1.23
US_TREASURY_5_YR,2021-11-12,1.24
US_TREASURY_5_YR,2021-11-15,1.26
US_TREASURY_5_YR,2021-11-16,1.27
US_TREASURY_5_YR,2021-11-17,1.24
US_TREASURY_5_YR,2021-11-18,1.22
US_TREASURY_5_YR,2021-11-19,1.22
US_TREASURY_5_YR,2021-11-22,1.33
US_TREASURY_5_YR,2021-11-23,1.33
US_TREASURY_5_YR,2021-11-24,1.34
US_TREASURY_5_YR,2021-11-26,1.16
US_TREASURY_5_YR,2021-11-29,1.18
US_TREASURY_5_YR,2021-11-30,1.14
US_TREASURY_5_YR,2021-12-01,1.15
US_TREASURY_5_YR,2021-12-02,1.21
US_TREASURY_5_YR,2021-12-03,1.13
US_TREASURY_5_YR,2021-12-06,1.21
US_TREASURY_5_YR,2021-12-07,1.26
US_TREASURY_5_YR,2021-12-08,1.27
US_TREASURY_5_YR,2021-12-09,1.26
US_TREASURY_5_YR,2021-12-10,1.25
US_TREASURY_5_YR,2021-12-13,1.21
US_TREASURY_5_YR,2021-12-14,1.23
US_TREASURY_5_YR,2021-12-15,1.26
US_TREASURY_5_YR,2021-12-16,1.19
US_TREASURY_5_YR,2021-12-17,1.18
US_TREASURY_5_YR,2021-12-20,1.17
US_TREASURY_5_YR,2021-12-21,1.24
US_TREASURY_5_YR,2021-12-22,1.23
US_TREASURY_5_YR,2021-12-23,1.25
US_TREASURY_5_YR,2021-12-27,1.26
US_TREASURY_5_YR,2021-12-28,1.27
US_TREASURY_5_YR,2021-12-29,1.29
US_TREASURY_5_YR,2021-12-30,1.27
US_TREASURY_5_YR,2021-12-31,1.26
US_TREASURY_5_YR,2022-01-03,1.37
US_TREASURY_5_YR,2022-01-04,1.37
US_TREASURY_5_YR,2022-01-05,1.43
US_TREASURY_5_YR,2022-01-06,1.47
US_TREASURY_5_YR,2022-01-07,1.5
US_TREASURY_5_YR,2022-01-10,1.53
US_TREASURY_5_YR,2022-01-11,1.51
US_TREASURY_5_YR,2022-01-12,1.5
US_TREASURY_5_YR,2022-01-13,1.47
US_TREASURY_5_YR,2022-01-14,1.55
US_TREASURY_5_YR,2022-01-18,1.65
US_TREASURY_5_YR,2022-01-19,1.62
US_TREASURY_5_YR,2022-01-20,1.62
US_TREASURY_5_YR,2022-01-21,1.54
US_TREASURY_5_YR,2022-01-24,1.53
US_TREASURY_5_YR,2022-01-25,1.56
US_TREASURY_5_YR,2022-01-26,1.66
US_TREASURY_5_YR,2022-01-27,1.66
US_TREASURY_5_YR,2022-01-28,1.61
US_TREASURY_5_YR,2022-01-31,1.62
US_TREASURY_5_YR,2022-02-01,1.63
US_TREASURY_5_YR,2022-02-02,1.6
US_TREASURY_5_YR,2022-02-03,1.66
US_TREASURY_5_YR,2022-02-04,1.78
US_TREASURY_5_YR,2022-02-07,1.76
US_TREASURY_5_YR,2022-02-08,1.81
US_TREASURY_5_YR,2022-02-09,1.82
US_TREASURY_5_YR,2022-02-10,1.96
US_TREASURY_5_YR,2022-02-11,1.84
US_TREASURY_5_YR,2022-02-14,1.9
US_TREASURY_5_YR,2022-02-15,1.94
US_TREASURY_5_YR,2022-02-16,1.9
US_TREASURY_5_YR,2022-02-17,1.85
US_TREASURY_5_YR,2022-02-18,1.82
US_TREASURY_5_YR,2022-02-22,1.85
US_TREASURY_5_YR,2022-02-23,1.89
US_TREASURY_5_YR,2022-02-24,1.84
US_TREASURY_5_YR,2022-02-25,1.86
US_TREASURY_5_YR,2022-02-28,1.71
US_TREASURY_5_YR,2022-03-01,1.56
US_TREASURY_5_YR,2022-03-02,1.74
US_TREASURY_5_YR,2022-03-03,1.74
US_TREASURY_5_YR,2022-03-04,1.65
US_TREASURY_5_YR,2022-03-07,1.71
US_TREASURY_5_YR,2022-03-08,1.8
US_TREASURY_5_YR,2022-03-09,1.87
US_TREASURY_5_YR,2022-03-10,1.92
US_TREASURY_5_YR,2022-03-11,1.96
US_TREASURY_5_YR,2022-03-14,2.1
US_TREASURY_5_YR,2022-03-15,2.1
US_TREASURY_5_YR,2022-03-16,2.18
US_TREASURY_5_YR,2022-03-17,2.17
US_TREASURY_5_YR,2022-03-18,2.14
US_TREASURY_5_YR,2022-03-21,2.33
US_TREASURY_5_YR,2022-03-22,2.39
US_TREASURY_5_YR,2022-03-23,2.34
US_TREASURY_5_YR,2022-03-24,2.37
US_TREASURY_5_YR,2022-03-25,2.55
US_TREASURY_5_YR,2022-03-28,2.54
US_TREASURY_5_YR,2022-03-29,2.49
US_TREASURY_5_YR,2022-03-30,2.44
US_TREASURY_5_YR,2022-03-31,2.42
US_TREASURY_5_YR,2022-04-01,2.55
US_TREASURY_5_YR,2022-04-04,2.56
US_TREASURY_5_YR,2022-04-05,2.69
US_TREASURY_5_YR,2022-04-06,2.7
US_TREASURY_5_YR,2022-04-07,2.7
US_TREASURY_5_YR,2022-04-08,2.76
US_TREASURY_5_YR,2022-04-11,2.79
US_TREASURY_5_YR,2022-04-12,2.66
US_TREASURY_5_YR,2022-04-13,2.66
US_TREASURY_5_YR,2022-04-14,2.79
US_TREASURY_5_YR,2022-04-18,2.79
US_TREASURY_5_YR,2022-04-19,2.91
US_TREASURY_5_YR,2022-04-20,2.87
US_TREASURY_5_YR,2022-04-21,2.96
US_TREASURY_5_YR,2022-04-22,2.94
US_TREASURY_5_YR,2022-04-25,2.84
US_TREASURY_5_YR,2022-04-26,2.79
US_TREASURY_5_YR,2022-04-27,2.81
US_TREASURY_5_YR,2022-04-28,2.86
US_TREASURY_5_YR,2022-04-29,2.92
US_TREASURY_5_YR,2022-05-02,3.01
US_TREASURY_5_YR,2022-05-03,3.01
US_TREASURY_5_YR,2022-05-04,2.93
US_TREASURY_5_YR,2022-05-05,3.01
US_TREASURY_5_YR,2022-05-06,3.06
US_TREASURY_5_YR,2022-05-09,2.95
US_TREASURY_5_YR,2022-05-10,2.91
US_TREASURY_5_YR,2022-05-11,2.89
US_TREASURY_5_YR,2022-05-12,2.81
US_TREASURY_5_YR,2022-05-13,2.89
US_TREASURY_5_YR,2022-05-16,2.83
US_TREASURY_5_YR,2022-05-17,2.96
US_TREASURY_5_YR,2022-05-18,2.89
US_TREASURY_5_YR,2022-05-19,2.84
US_TREASURY_5_YR,2022-05-20,2.8
US_TREASURY_5_YR,2022-05-23,2.88
US_TREASURY_5_YR,2022-05-24,2.76
US_TREASURY_5_YR,2022-05-25,2.71
US_TREASURY_5_YR,2022-05-26,2.7
US_TREASURY_5_YR,2022-05-27,2.71
US_TREASURY_5_YR,2022-05-31,2.81
US_TREASURY_5_YR,2022-06-01,2.94
US_TREASURY_5_YR,2022-06-02,2.92
US_TREASURY_5_YR,2022-06-03,2.95
US_TREASURY_5_YR,2022-06-06,3.03
US_TREASURY_5_YR,2022-06-07,2.99
US_TREASURY_5_YR,2022-06-08,3.03
US_TREASURY_5_YR,2022-06-09,3.07
US_TREASURY_5_YR,2022-06-10,3.25
US_TREASURY_5_YR,2022-06-13,3.56
US_TREASURY_5_YR,2022-06-14,3.61
US_TREASURY_5_YR,2022-06-15,3.38
US_TREASURY_5_YR,2022-06-16,3.35
US_TREASURY_5_YR,2022-06-17,3.34
US_TREASURY_5_YR,2022-06-21,3.38
US_TREASURY_5_YR,2022-06-22,3.22
US_TREASURY_5_YR,2022-06-23,3.14
US_TREASURY_5_YR,2022-06-24,3.18
US_TREASURY_5_YR,2022-06-27,3.24
US_TREASURY_5_YR,2022-06-28,3.25
US_TREASURY_5_YR,2022-06-29,3.15
US_TREASURY_5_YR,2022-06-30,3.01
US_TREASURY_5_YR,2022-07-01,2.88
US_TREASURY_5_YR,2022-07-05,2.82
US_TREASURY_5_YR,2022-07-06,2.96
US_TREASURY_5_YR,2022-07-07,3.05
US_TREASURY_5_YR,2022-07-08,3.13
US_TREASURY_5_YR,2022-07-11,3.05
US_TREASURY_5_YR,2022-07-12,3.01
US_TREASURY_5_YR,2022-07-13,3.02
US_TREASURY_5_YR,2022-07-14,3.06
US_TREASURY_5_YR,2022-07-15,3.05
US_TREASURY_5_YR,2022-07-18,3.06
US_TREASURY_5_YR,2022-07-19,3.14
US_TREASURY_5_YR,2022-07-20,3.18
US_TREASURY_5_YR,2022-07-21,3.0
US_TREASURY_5_YR,2022-07-22,2.87
US_TREASURY_5_YR,2022-07-25,2.89
US_TREASURY_5_YR,2022-07-26,2.89
US_TREASURY_5_YR,2022-07-27,2.82
US_TREASURY_5_YR,2022-07-28,2.69
US_TREASURY_5_YR,2022-07-29,2.7
US_TREASURY_5_YR,2022-08-01,2.66
US_TREASURY_5_YR,2022-08-02,2.85
US_TREASURY_5_YR,2022-08-03,2.86
US_TREASURY_5_YR,2022-08-04,2.76
US_TREASURY_5_YR,2022-08-05,2.97
US_TREASURY_5_YR,2022-08-08,2.91
US_TREASURY_5_YR,2022-08-09,2.97
US_TREASURY_5_YR,2022-08-10,2.93
US_TREASURY_5_YR,2022-08-11,2.98
US_TREASURY_5_YR,2022-08-12,2.97
US_TREASURY_5_YR,2022-08-15,2.91
US_TREASURY_5_YR,2022-08-16,2.95
US_TREASURY_5_YR,2022-08-17,3.04
US_TREASURY_5_YR,2022-08-18,3.02
US_TREASURY_5_YR,2022-08-19,3.11
US_TREASURY_5_YR,2022-08-22,3.17
US_TREASURY_5_YR,2022-08-23,3.18
US_TREASURY_5_YR,2022-08-24,3.2
US_TREASURY_5_YR,2022-08-25,3.15
US_TREASURY_5_YR,2022-08-26,3.2
US_TREASURY_5_YR,2022-08-29,3.27
US_TREASURY_5_YR,2022-08-30,3.27
US_TREASURY_5_YR,2022-08-31,3.3
US_TREASURY_5_YR,2022-09-01,3.39
US_TREASURY_5_YR,2022-09-02,3.3
US_TREASURY_5_YR,2022-09-06,3.43
US_TREASURY_5_YR,2022-09-07,3.37
US_TREASURY_5_YR,2022-09-08,3.39
US_TREASURY_5_YR,2022-09-09,3.45
US_TREASURY_5_YR,2022-09-12,3.47
US_TREASURY_5_YR,2022-09-13,3.58
US_TREASURY_5_YR,2022-09-14,3.6
US_TREASURY_5_YR,2022-09-15,3.66
US_TREASURY_5_YR,2022-09-16,3.62
US_TREASURY_5_YR,2022-09-19,3.69
US_TREASURY_5_YR,2022-09-20,3.75
US_TREASURY_5_YR,2022-09-21,3.74
US_TREASURY_5_YR,2022-09-22,3.91
US_TREASURY_5_YR,2022-09-23,3.96
US_TREASURY_5_YR,2022-09-26,4.15
US_TREASURY_5_YR,2022-09-27,4.21
US_TREASURY_5_YR,2022-09-28,3.92
US_TREASURY_5_YR,2022-09-29,3.98
US_TREASURY_5_YR,2022-09-30,4.06
US_TREASURY_5_YR,2022-10-03,3.9
US_TREASURY_5_YR,2022-10-04,3.84
US_TREASURY_5_YR,2022-10-05,3.96
US_TREASURY_5_YR,2022-10-06,4.05
US_TREASURY_5_YR,2022-10-07,4.14
US_TREASURY_5_YR,2022-10-11,4.14
US_TREASURY_5_YR,2022-10-12,4.12
US_TREASURY_5_YR,2022-10-13,4.21
US_TREASURY_5_YR,2022-10-14,4.25
US_TREASURY_5_YR,2022-10-17,4.24
US_TREASURY_5_YR,2022-10-18,4.21
US_TREASURY_5_YR,2022-10-19,4.35
US_TREASURY_5_YR,2022-10-20,4.45
US_TREASURY_5_YR,2022-10-21,4.34
US_TREASURY_5_YR,2022-10-24,4.36
US_TREASURY_5_YR,2022-10-25,4.25
US_TREASURY_5_YR,2022-10-26,4.2
US_TREASURY_5_YR,2022-10-27,4.09
US_TREASURY_5_YR,2022-10-28,4.19
US_TREASURY_5_YR,2022-10-31,4.27
US_TREASURY_5_YR,2022-11-01,4.27
US_TREASURY_5_YR,2022-11-02,4.3
US_TREASURY_5_YR,2022-11-03,4.36
US_TREASURY_5_YR,2022-11-04,4.33
US_TREASURY_5_YR,2022-11-07,4.39
US_TREASURY_5_YR,2022-11-08,4.31
US_TREASURY_5_YR,2022-11-09,4.27
US_TREASURY_5_YR,2022-11-10,3.95
US_TREASURY_5_YR,2022-11-14,4.0
US_TREASURY_5_YR,2022-11-15,3.93
US_TREASURY_5_YR,2022-11-16,3.83
US_TREASURY_5_YR,2022-11-17,3.93
US_TREASURY_5_YR,2022-11-18,3.99
US_TREASURY_5_YR,2022-11-21,3.97
US_TREASURY_5_YR,2022-11-22,3.93
US_TREASURY_5_YR,2022-11-23,3.88
US_TREASURY_5_YR,2022-11-25,3.85
US_TREASURY_5_YR,2022-11-28,3.88
US_TREASURY_5_YR,2022-11-29,3.92
US_TREASURY_5_YR,2022-11-30,3.82
US_TREASURY_5_YR,2022-12-01,3.68
US_TREASURY_5_YR,2022-12-02,3.67
US_TREASURY_5_YR,2022-12-05,3.8
US_TREASURY_5_YR,2022-12-06,3.73
US_TREASURY_5_YR,2022-12-07,3.62
US_TREASURY_5_YR,2022-12-08,3.71
US_TREASURY_5_YR,2022-12-09,3.75
US_TREASURY_5_YR,2022-12-12,3.8
US_TREASURY_5_YR,2022-12-13,3.66
US_TREASURY_5_YR,2022-12-14,3.64
US_TREASURY_5_YR,2022-12-15,3.62
US_TREASURY_5_YR,2022-12-16,3.61
US_TREASURY_5_YR,2022-12-19,3.7
US_TREASURY_5_YR,2022-12-20,3.79
US_TREASURY_5_YR,2022-12-21,3.78
US_TREASURY_5_YR,2022-12-22,3.79
US_TREASURY_5_YR,2022-12-23,3.86
US_TREASURY_5_YR,2022-12-27,3.94
US_TREASURY_5_YR,2022-12-28,3.97
US_TREASURY_5_YR,2022-12-29,3.94
US_TREASURY_5_YR,2022-12-30,3.99
